2026-07-06 07:59:54,850 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was uninstalled successfully.
2026-07-06 08:00:14,877 DEBUG - Starting WinSW in console mode
2026-07-06 08:00:14,979 INFO  - Installing service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 08:00:15,032 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' was installed successfully.
2026-07-06 08:00:27,389 DEBUG - Starting WinSW in console mode
2026-07-06 08:00:27,478 INFO  - Starting service 'Streamlit App Service (WinSW) (StreamlitAppService)'...
2026-07-06 08:00:28,034 DEBUG - Starting WinSW in service mode
2026-07-06 08:00:28,084 INFO  - Service 'Streamlit App Service (WinSW) (StreamlitAppService)' started successfully.
2026-07-06 08:00:28,404 INFO  - Starting D:\IT\2026\The-thuc-van-ban\env\Scripts\python.exe -m streamlit run app.py --server.port 8501 --server.address 127.0.0.1 --server.headless true --server.enableCORS false --server.enableXsrfProtection false --server.enableWebsocketCompression false
2026-07-06 08:00:28,510 ERROR - Failed to start service.
